time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon,north_node,south_node
A.D. 2018-May-15 12:20:00.0000 UTC,291.2780366,282.470806,82.17381585,109.2651265,94.18369559,294.1231362,312.9034948,86.86456507,264.554155,288.8731446,284.0894749,127.7814652,307.7814652
A.D. 2018-May-16 12:20:00.0000 UTC,291.5367723,282.4482328,82.50145031,109.7633057,94.5880023,294.6917036,314.44859,87.39947248,264.2593419,289.0781136,281.2915939,127.602865,307.602865
A.D. 2018-May-17 12:20:00.0000 UTC,291.7834665,282.4125075,82.82749771,110.2674133,94.98870826,295.2682133,316.0541451,87.91950483,264.0273522,289.2773256,277.8495541,127.4407057,307.4407057
A.D. 2018-May-18 12:20:00.0000 UTC,292.0171106,282.3635067,83.15231186,110.7776827,95.38618752,295.8529493,317.7224811,88.42593241,263.8436533,289.4707292,273.061519,127.3082532,307.3082532
A.D. 2018-May-19 12:20:00.0000 UTC,292.2366721,282.3011139,83.47621806,111.2943495,95.78078846,296.4462006,319.455788,88.91990156,263.6978612,289.6582729,265.3033181,127.2135255,307.2135255
A.D. 2018-May-20 12:20:00.0000 UTC,292.4410949,282.225219,83.79951656,111.8176523,96.17283592,297.0482629,321.2560702,89.40244866,263.5823545,289.8399056,249.8484399,127.1583208,307.1583208
A.D. 2018-May-21 12:20:00.0000 UTC,292.6293003,282.1357196,84.12248737,112.3478338,96.56263396,297.6594387,323.1250816,89.87451325,263.4914098,290.0155768,213.062865,127.1382494,307.1382494
A.D. 2018-May-22 12:20:00.0000 UTC,292.8001892,282.0325222,84.44539531,112.8851416,96.95046885,298.2800386,325.0642507,90.33695018,263.4206437,290.1852377,162.8003902,127.1436604,307.1436604
A.D. 2018-May-23 12:20:00.0000 UTC,292.9526448,281.9155433,84.76849496,113.4298291,97.33661198,298.9103819,327.0745984,90.79054073,263.3666439,290.3488419,138.0243615,127.1612924,307.1612924
A.D. 2018-May-24 12:20:00.0000 UTC,293.0855373,281.7847108,85.0920341,113.9821556,97.72132212,299.5507963,329.1566478,91.23600177,263.3267158,290.5063455,126.9554896,127.1764458,307.1764458
A.D. 2018-May-25 12:20:00.0000 UTC,293.1977285,281.6399649,85.41625575,114.5423859,98.10484689,300.2016175,331.3103296,91.67399341,263.2987055,290.6577075,120.6980662,127.1754318,307.1754318
A.D. 2018-May-26 12:20:00.0000 UTC,293.2880795,281.4812583,85.7413991,115.1107902,98.48742382,300.8631889,333.5348862,92.10512516,263.2808721,290.8028896,116.4282168,127.1479906,307.1479906
A.D. 2018-May-27 12:20:00.0000 UTC,293.3554601,281.308557,86.06769992,115.6876431,98.86928116,301.535861,335.8287804,92.52996127,263.2717945,290.941856,113.0737398,127.089288,307.089288
A.D. 2018-May-28 12:20:00.0000 UTC,293.3987611,281.1218407,86.39539028,116.2732241,99.25063846,302.219991,338.1896134,92.94902515,263.270302,291.0745733,110.1247836,127.0010547,307.0010547
A.D. 2018-May-29 12:20:00.0000 UTC,293.4169081,280.9211028,86.72469763,116.8678166,99.63170687,302.9159429,340.6140561,93.36280293,263.2754213,291.2010106,107.2746466,126.8914931,306.8914931
A.D. 2018-May-30 12:20:00.0000 UTC,293.4088782,280.7063505,87.0558437,117.4717077,100.0126894,303.6240861,343.0978017,93.77174659,263.2863362,291.321139,104.2796302,126.7737648,306.7737648
A.D. 2018-May-31 12:20:00.0000 UTC,293.3737185,280.4776058,87.38904371,118.0851879,100.3937813,304.3447963,345.6355478,94.17627698,263.3023566,291.4349317,100.8773259,126.66318,306.66318
A.D. 2018-Jun-01 12:20:00.0000 UTC,293.3105661,280.2349056,87.72450583,118.7085516,100.775171,305.0784546,348.2210133,94.57678674,263.322895,291.5423644,96.69976207,126.5736433,306.5736433
A.D. 2018-Jun-02 12:20:00.0000 UTC,293.218668,279.9783023,88.06243052,119.3420968,101.1570403,305.825448,350.8469913,94.97364272,263.3474476,291.6434152,91.11995085,126.5143604,306.5143604
A.D. 2018-Jun-03 12:20:00.0000 UTC,293.0974001,279.7078644,88.40301029,119.9861248,101.539565,306.5861684,353.5054435,95.36718839,263.3755794,291.7380651,82.90374118,126.4876936,306.4876936
A.D. 2018-Jun-04 12:20:00.0000 UTC,292.9462846,279.423677,88.74642968,120.6409405,101.9229161,307.3610126,356.1876352,95.75774616,263.4069135,291.8262974,69.37931857,126.4887736,306.4887736
A.D. 2018-Jun-05 12:20:00.0000 UTC,292.7650126,279.1258427,89.09286531,121.306852,102.3072596,308.1503814,358.8843047,96.14561933,263.4411208,291.9080988,45.37877096,126.5069653,306.5069653
A.D. 2018-Jun-06 12:20:00.0000 UTC,292.5533849,278.8144817,89.44248592,121.9841705,102.6927576,308.9546795,1.585862227,96.53109402,263.4779137,291.9834589,10.0278149,126.5286381,306.5286381
A.D. 2018-Jun-07 12:20:00.0000 UTC,292.3114383,278.4897326,89.79545234,122.6732098,103.0795689,309.7743138,4.282606976,96.91444076,263.5170391,292.0523708,340.1968618,126.5403972,306.5403972
A.D. 2018-Jun-08 12:20:00.0000 UTC,292.0393757,278.1517529,90.15191737,123.374286,103.4678491,310.6096933,6.964950337,97.29591623,263.558274,292.114831,322.7363424,126.531948,306.531948
A.D. 2018-Jun-09 12:20:00.0000 UTC,291.7375273,277.8007198,90.51202529,124.0877171,103.8577519,311.4612276,9.623632511,97.67576469,263.6014219,292.1708404,312.3286262,126.4979735,306.4979735
A.D. 2018-Jun-10 12:20:00.0000 UTC,291.4063854,277.4368313,90.87591144,124.8138227,104.2494292,312.3293258,12.24992192,98.05421972,263.6463105,292.2204043,305.2640981,126.438745,306.438745
A.D. 2018-Jun-11 12:20:00.0000 UTC,291.0465811,277.0603075,91.24370149,125.5529232,104.6430321,313.2143948,14.83578523,98.43150568,263.6927897,292.2635335,299.8037992,126.3595418,306.3595418
A.D. 2018-Jun-12 12:20:00.0000 UTC,290.6588701,276.6713914,91.61551035,126.3053383,105.0387112,314.116837,17.37402123,98.80783892,263.7407314,292.3002438,295.0631627,126.2691764,306.2691764
A.D. 2018-Jun-13 12:20:00.0000 UTC,290.2441187,276.2703498,91.99144115,127.0713857,105.4366165,315.0370474,19.85835619,99.18342846,263.7900277,292.330556,290.4879613,126.1780491,306.1780491
A.D. 2018-Jun-14 12:20:00.0000 UTC,289.8032914,275.8574729,92.37158426,127.8513796,105.8368966,315.9754106,22.28349856,99.5584759,263.840589,292.3544946,285.6075924,126.0961745,306.0961745
A.D. 2018-Jun-15 12:20:00.0000 UTC,289.3374401,275.4330728,92.75601668,128.6456291,106.2396983,316.9322983,24.64515392,99.93317473,263.8923399,292.3720864,279.8578206,126.0315412,306.0315412
A.D. 2018-Jun-16 12:20:00.0000 UTC,288.8476955,274.9974813,93.14480281,129.4544372,106.6451652,317.9080665,26.94000465,100.3077097,263.9452134,292.3833588,272.3407319,125.9890123,305.9890123
A.D. 2018-Jun-17 12:20:00.0000 UTC,288.3352628,274.5510477,93.53799717,130.2781011,107.0534387,318.9030545,29.16566146,100.6822573,263.9991475,292.3883396,261.3480394,125.9698351,305.9698351
A.D. 2018-Jun-18 12:20:00.0000 UTC,287.8014195,274.0941382,93.93564847,131.1169117,107.464659,319.9175823,31.32059352,101.0569868,264.0540826,292.3870571,243.5134779,125.9717257,305.9717257
A.D. 2018-Jun-19 12:20:00.0000 UTC,287.2475162,273.627135,94.3378039,131.9711529,107.8789662,320.9519485,33.40404516,101.4320624,264.1099614,292.3795409,214.8378959,125.9894504,305.9894504
A.D. 2018-Jun-20 12:20:00.0000 UTC,286.6749788,273.1504366,94.7445124,132.8411004,108.2965022,322.0064268,35.4159455,101.8076448,264.1667301,292.3658224,181.7375769,126.015792,306.015792
A.D. 2018-Jun-21 12:20:00.0000 UTC,286.085311,272.6644571,95.1558263,133.7270192,108.7174107,323.0812622,37.3568145,102.1838921,264.2243389,292.3459356,157.9955113,126.0427719,306.0427719
A.D. 2018-Jun-22 12:20:00.0000 UTC,285.4800974,272.1696254,95.57180152,134.6291608,109.141837,324.1766656,39.22767032,102.5609601,264.2827422,292.3199166,143.6308971,126.0629757,306.0629757
A.D. 2018-Jun-23 12:20:00.0000 UTC,284.8610061,271.666384,95.99249691,135.5477605,109.5699285,325.2928104,41.02994111,102.9390026,264.3418987,292.2878037,134.3413911,126.0708094,306.0708094
A.D. 2018-Jun-24 12:20:00.0000 UTC,284.2297906,271.1551878,96.41797335,136.4830347,110.0018338,326.429827,42.76538317,103.3181717,264.4017709,292.2496372,127.6139395,126.0634848,306.0634848
A.D. 2018-Jun-25 12:20:00.0000 UTC,283.5882923,270.6365028,96.84829245,137.4351785,110.437703,327.5877992,44.43600655,103.6986169,264.4623246,292.2054596,122.2053127,126.0415144,306.0415144
A.D. 2018-Jun-26 12:20:00.0000 UTC,282.9384405,270.1108042,97.28351547,138.4043625,110.877687,328.7667588,46.04400955,104.0804863,264.5235281,292.1553148,117.4491525,126.0085494,306.0085494
A.D. 2018-Jun-27 12:20:00.0000 UTC,282.2822526,269.578575,97.72370211,139.3907302,111.3219377,329.966682,47.59172149,104.4639254,264.5853521,292.0992488,112.9297534,125.9705301,305.9705301
A.D. 2018-Jun-28 12:20:00.0000 UTC,281.6218331,269.0403046,98.16890932,140.3943953,111.7706081,331.1874845,49.08155371,104.8490781,264.6477688,292.037309,108.3287318,125.9342965,305.9342965
A.D. 2018-Jun-29 12:20:00.0000 UTC,280.9593714,268.4964872,98.61919049,141.4154391,112.2238518,332.4290176,50.5159596,105.2360863,264.710752,291.9695446,103.3356103,125.905943,305.905943
A.D. 2018-Jun-30 12:20:00.0000 UTC,280.2971387,267.9476203,99.07459428,142.4539077,112.6818238,333.6910644,51.89740054,105.6250905,264.7742764,291.8960069,97.57045902,125.8893977,305.8893977
A.D. 2018-Jul-01 12:20:00.0000 UTC,279.6374838,267.394203,99.53516376,143.5098089,113.1446799,334.973335,53.22831835,106.0162297,264.8383175,291.8167485,90.48366982,125.8856314,305.8856314
A.D. 2018-Jul-02 12:20:00.0000 UTC,278.982829,266.8367348,100.0009356,144.5831092,113.6125773,336.2754637,54.51111418,106.4096419,264.9028516,291.7318244,81.20042412,125.8926625,305.8926625
A.D. 2018-Jul-03 12:20:00.0000 UTC,278.3356637,266.2757142,100.4719396,145.6737314,114.0856746,337.5970051,55.74813209,106.8054641,264.9678557,291.6412914,68.3244484,125.9063969,305.9063969
A.D. 2018-Jul-04 12:20:00.0000 UTC,277.6985395,265.7116373,100.9481978,146.7815514,114.5641322,338.9374321,56.94164677,107.2038333,265.0333078,291.5452088,50.08558534,125.9218813,305.9218813
A.D. 2018-Jul-05 12:20:00.0000 UTC,277.0740631,265.1449968,101.429724,147.9063959,115.0481123,340.2961332,58.09385464,107.604886,265.0991866,291.4436381,26.31782577,125.9346415,305.9346415
A.D. 2018-Jul-06 12:20:00.0000 UTC,276.4648902,264.5762808,101.9165232,149.0480395,115.5377793,341.6724113,59.20686806,108.0087593,265.1654722,291.3366438,1.697076911,125.9416621,305.9416621
A.D. 2018-Jul-07 12:20:00.0000 UTC,275.8737191,264.0059718,102.4085901,150.2062026,116.0333,343.0654829,60.28271189,108.4155911,265.232146,291.2242935,341.8026536,125.9418381,305.9418381
A.D. 2018-Jul-08 12:20:00.0000 UTC,275.3032848,263.4345466,102.9059086,151.3805486,116.5348437,344.4744782,61.32332168,108.8255203,265.2991917,291.1066586,327.3632872,125.9358796,305.9358796
A.D. 2018-Jul-09 12:20:00.0000 UTC,274.756353,262.8624763,103.4084503,152.5706826,117.0425827,345.8984417,62.33054399,109.2386876,265.3665957,290.9838146,316.6630135,125.925793,305.925793
A.D. 2018-Jul-10 12:20:00.0000 UTC,274.2357152,262.2902268,103.9161727,153.776149,117.5566919,347.3363341,63.30613779,109.6552354,265.4343483,290.8558422,308.1275378,125.9141518,305.9141518
A.D. 2018-Jul-11 12:20:00.0000 UTC,273.7441835,261.7182594,104.4290186,154.9964307,118.077349,348.7870352,64.25177666,110.0753084,265.5024445,290.7228266,300.7038879,125.903376,305.903376
A.D. 2018-Jul-12 12:20:00.0000 UTC,273.2845848,261.1470314,104.9469145,156.2309482,118.6047329,350.2493474,65.16905093,110.4990521,265.5708842,290.5848575,293.6648489,125.8951751,305.8951751
A.D. 2018-Jul-13 12:20:00.0000 UTC,272.8597539,260.5769942,105.4697709,157.4790589,119.1390235,351.7220001,66.05946916,110.9266123,265.63967,290.4420266,286.4106604,125.89025,305.89025
A.D. 2018-Jul-14 12:20:00.0000 UTC,272.4725251,260.0085916,105.997484,158.7400591,119.6804001,353.2036565,66.92445961,111.3581341,265.7088056,290.2944266,278.3113128,125.8882734,305.8882734
A.D. 2018-Jul-15 12:20:00.0000 UTC,272.1257237,259.4422564,106.5299394,160.0131856,120.2290428,354.6929211,67.76537236,111.7937621,265.7782933,290.1421489,268.5535393,125.8881149,305.8881149
A.D. 2018-Jul-16 12:20:00.0000 UTC,271.8221565,258.8784086,107.0670173,161.2976191,120.7851328,356.1883484,68.58348254,112.233641,265.8481333,289.9852836,255.9947616,125.8882365,305.8882365
A.D. 2018-Jul-17 12:20:00.0000 UTC,271.5646023,258.3174531,107.6085975,162.5924859,121.3488543,357.6884522,69.37999496,112.6779178,265.9183238,289.8239197,239.2492808,125.887164,305.887164
A.D. 2018-Jul-18 12:20:00.0000 UTC,271.3558002,257.7597792,108.1545618,163.8968608,121.9203946,359.1917151,70.15604905,113.1267423,265.9888618,289.6581452,217.833231,125.8839396,305.8839396
A.D. 2018-Jul-19 12:20:00.0000 UTC,271.1984367,257.2057594,108.7047957,165.2097697,122.4999447,0.696598567,70.91272347,113.5802676,266.0597443,289.4880478,194.4817094,125.8784566,305.8784566
A.D. 2018-Jul-20 12:20:00.0000 UTC,271.0951292,256.6557496,109.2591872,166.5301923,123.0876981,2.201553147,71.65104004,114.0386501,266.1309685,289.3137142,173.9358966,125.8715871,305.8715871
A.D. 2018-Jul-21 12:20:00.0000 UTC,271.048406,256.1100883,109.8176264,167.8570661,123.6838508,3.705029033,72.37196698,114.5020492,266.2025319,289.1352306,158.1586735,125.8650423,305.8650423
A.D. 2018-Jul-22 12:20:00.0000 UTC,271.0606816,255.5690964,110.3800029,169.189291,124.2885999,5.205486686,73.07642189,114.9706268,266.274432,288.9526822,146.3159614,125.8609529,305.8609529
A.D. 2018-Jul-23 12:20:00.0000 UTC,271.1342276,255.0330771,110.9462052,170.525735,124.9021438,6.701407539,73.76527459,115.4445472,266.3466662,288.7661534,137.0623115,125.8612317,305.8612317
A.D. 2018-Jul-24 12:20:00.0000 UTC,271.2711367,254.5023166,111.5161194,171.86524,125.5246811,8.191304399,74.43934975,115.923977,266.419232,288.5757275,129.3823617,125.8668617,305.8668617
A.D. 2018-Jul-25 12:20:00.0000 UTC,271.4732805,253.9770835,112.0896289,173.2066286,126.1564107,9.673731268,75.09942954,116.4090849,266.4921265,288.3814867,122.5993067,125.8773218,305.8773218
A.D. 2018-Jul-26 12:20:00.0000 UTC,271.7422596,253.4576298,112.6666128,174.54871,126.7975315,11.14729215,75.74625589,116.9000418,266.5653466,288.183512,116.2467232,125.890374,305.890374
A.D. 2018-Jul-27 12:20:00.0000 UTC,272.0793456,252.9441903,113.2469461,175.8902877,127.4482412,12.61064934,76.3805328,117.3970209,266.6388883,287.9818832,109.9656397,125.9023509,305.9023509
A.D. 2018-Jul-28 12:20:00.0000 UTC,272.4854161,252.4369838,113.8304986,177.2301657,128.1087369,14.06253076,77.00292865,117.9001974,266.7127474,287.7766788,103.4324534,125.9089742,305.9089742
A.D. 2018-Jul-29 12:20:00.0000 UTC,272.9608816,251.9362132,114.4171344,178.5671557,128.779214,15.50173587,77.61407806,118.4097485,266.7869188,287.5679763,96.30169575,125.9065161,305.9065161
A.D. 2018-Jul-30 12:20:00.0000 UTC,273.5056071,251.4420659,115.0067112,179.9000834,129.4598659,16.92714084,78.21458397,118.9258538,266.861397,287.3558518,88.15094335,125.8929793,305.8929793
A.D. 2018-Jul-31 12:20:00.0000 UTC,274.1188284,250.9547149,115.5990801,181.2277954,130.1508838,18.33770272,78.80501965,119.4486953,266.9361754,287.1403804,78.42619824,125.8688946,305.8688946
A.D. 2018-Aug-01 12:20:00.0000 UTC,274.7990677,250.4743194,116.1940848,182.5491654,130.8524562,19.73246251,79.38593063,119.9784574,267.0112476,286.9216367,66.42119667,125.837431,305.837431
A.D. 2018-Aug-02 12:20:00.0000 UTC,275.5440507,250.0010265,116.7915614,183.8631003,131.5647686,21.11054739,79.95783664,120.5153274,267.0866068,286.6996948,51.42640921,125.8037918,305.8037918
A.D. 2018-Aug-03 12:20:00.0000 UTC,276.3506307,249.5349716,117.3913379,185.1685455,132.2880028,22.47117167,80.52123344,121.0594955,267.1622465,286.4746287,33.31947885,125.7740406,305.7740406
A.D. 2018-Aug-04 12:20:00.0000 UTC,277.2147246,249.0762804,117.9932335,186.46449,133.0223367,23.81363687,81.07659456,121.611155,267.2381606,286.246513,13.46440109,125.7536907,305.7536907
A.D. 2018-Aug-05 12:20:00.0000 UTC,278.1312671,248.6250699,118.5970582,187.7499704,133.767943,25.13733078,81.62437296,122.1705024,267.3143442,286.0154232,354.4250183,125.7464257,305.7464257
A.D. 2018-Aug-06 12:20:00.0000 UTC,279.0941896,248.1814513,119.2026119,189.0240751,134.5249889,26.44172618,82.1650028,122.7377371,267.3907939,285.7814363,338.0264727,125.7532373,305.7532373
A.D. 2018-Aug-07 12:20:00.0000 UTC,280.0964286,247.7455317,119.8096836,190.2859481,135.2936352,27.72637903,82.69890113,123.3130621,267.4675088,285.5446318,324.4690881,125.7721376,305.7721376
A.D. 2018-Aug-08 12:20:00.0000 UTC,281.1299683,247.3174178,120.4180517,191.5347913,136.0740345,28.99092567,83.22646911,123.8966827,267.5444907,285.305092,313.0845206,125.7984524,305.7984524
A.D. 2018-Aug-09 12:20:00.0000 UTC,282.1859192,246.8972183,121.0274835,192.7698678,136.86633,30.23507949,83.74809279,124.488806,267.6217442,285.0629016,303.07332,125.8255878,305.8255878
A.D. 2018-Aug-10 12:20:00.0000 UTC,283.254633,246.4850462,121.6377376,193.9905029,137.6706539,31.45862699,84.26414335,125.0896402,267.6992763,284.8181469,293.7434257,125.8461127,305.8461127
A.D. 2018-Aug-11 12:20:00.0000 UTC,284.3258516,246.0810198,122.2485674,195.1960855,138.4871261,32.66142301,84.7749768,125.699393,267.7770944,284.5709141,284.5070413,125.8529837,305.8529837
A.D. 2018-Aug-12 12:20:00.0000 UTC,285.3888857,245.6852624,122.8597266,196.3860682,139.3158537,33.84338569,85.28093413,126.3182725,267.8552055,284.3212879,274.8188755,125.8407465,305.8407465
A.D. 2018-Aug-13 12:20:00.0000 UTC,286.4328164,245.2979009,123.4709749,197.5599665,140.1569313,35.00449162,85.78234227,126.9464871,267.9336149,284.0693499,264.1202945,125.8065577,305.8065577
A.D. 2018-Aug-14 12:20:00.0000 UTC,287.44671,244.9190649,124.0820843,198.7173572,141.0104406,36.14477123,86.27951573,127.5842468,268.0123265,283.8151786,251.8293627,125.7508862,305.7508862
A.D. 2018-Aug-15 12:20:00.0000 UTC,288.4198369,244.5488856,124.6928409,199.8578765,141.8764498,37.26430496,86.77275859,128.2317634,268.0913433,283.5588486,237.4539721,125.6777603,305.6777603
A.D. 2018-Aug-16 12:20:00.0000 UTC,289.3418819,244.1874949,125.3030467,200.9812183,142.7550128,38.36322003,87.26236633,128.8892505,268.1706681,283.3004316,220.9330886,125.5944408,305.5944408
A.D. 2018-Aug-17 12:20:00.0000 UTC,290.203137,243.8350251,125.9125176,202.087132,143.6461669,39.4416865,87.74862668,129.556923,268.2503042,283.0399954,203.0886084,125.5104493,305.5104493
A.D. 2018-Aug-18 12:20:00.0000 UTC,290.9946693,243.4916091,126.5210819,203.1754193,144.5499316,40.49991328,88.23182021,130.2349959,268.3302545,282.7776046,185.5328016,125.4359936,305.4359936
A.D. 2018-Aug-19 12:20:00.0000 UTC,291.7084584,243.1573804,127.1285782,204.245932,145.466306,41.53814398,88.71222058,130.9236834,268.4105221,282.5133204,169.713597,125.3799936,305.3799936
A.D. 2018-Aug-20 12:20:00.0000 UTC,292.3375025,242.8324741,127.7348539,205.2985686,146.3952678,42.55665289,89.19009477,131.6231983,268.4911096,282.2472004,156.1682475,125.348065,305.348065
A.D. 2018-Aug-21 12:20:00.0000 UTC,292.875893,242.5170274,128.3397644,206.3332719,147.3367718,43.55574146,89.66570358,132.3337512,268.5720197,281.9792992,144.6864929,125.3409195,305.3409195
A.D. 2018-Aug-22 12:20:00.0000 UTC,293.3188621,242.2111804,128.9431725,207.3500263,148.2907485,44.53573453,90.13930186,133.0555496,268.6532543,281.7096683,134.7791526,125.3536623,305.3536623
A.D. 2018-Aug-23 12:20:00.0000 UTC,293.6628055,241.9150766,129.5449478,208.348854,149.2571029,45.49697698,90.61113895,133.7887976,268.7348151,281.4383559,125.9523887,125.3763631,305.3763631
A.D. 2018-Aug-24 12:20:00.0000 UTC,293.9052869,241.6288638,130.1449666,209.3298131,150.2357136,46.43983077,91.0814591,134.5336948,268.816703,281.1654072,117.7871817,125.3959119,305.3959119
A.D. 2018-Aug-25 12:20:00.0000 UTC,294.045027,241.3526937,130.743111,210.2929935,151.2264309,47.36467165,91.55050164,135.2904355,268.8989184,280.8908644,109.9340888,125.3988131,305.3988131
