time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon
A.D. 2020-Oct-01 12:20:00.0000 UTC,248.20289462100047,305.1813658441573,79.78631265616053,173.74370582958863,164.13390732448403,66.03646423562951,106.46091927032913,167.87742146072918,131.07820720888165,269.762092605466,96.00177163956094
A.D. 2020-Oct-02 12:20:00.0000 UTC,247.8881550462111,304.76714303141443,80.43675339923057,174.84406644456612,165.28410715085792,66.59523112151473,107.02142449112385,169.03011681514351,131.77935332964682,269.4515152045723,87.06991040424093
A.D. 2020-Oct-03 12:20:00.0000 UTC,247.61543405588958,304.3470660366157,81.08722621164551,175.94383729558362,166.44140272941672,67.1472120669589,107.58908797339458,170.1890499914847,132.48687182622652,269.14059975108796,78.16761779371818
A.D. 2020-Oct-04 12:20:00.0000 UTC,247.38805893586232,303.9211884991048,81.73767158249666,177.0424336615427,167.6051669829589,67.69265284434641,108.16424466841049,171.35354928923726,133.20086285356942,268.82937454320665,69.06494002501307
A.D. 2020-Oct-05 12:20:00.0000 UTC,247.20970873329475,303.4895649990521,82.38803152883743,178.13927461642785,168.77474686528313,68.2317949908133,108.7472398132,172.52292029919414,133.92142299576506,268.5178704739099,59.52210648421226
A.D. 2020-Oct-06 12:20:00.0000 UTC,247.08443795007514,303.0522511956688,83.03824901653667,179.2337849952864,169.9494653539571,68.7648760134087,109.33842936308109,173.69644826191134,134.64864491268878,268.20612135045366,49.28243439470453
A.D. 2020-Oct-07 12:20:00.0000 UTC,247.01669609962258,302.60930406197065,83.68826748246275,180.32539749034424,171.12862384703638,69.29212965299729,109.9381804607292,174.87340080367784,135.3826170375975,267.8941642267581,38.078845528895314
A.D. 2020-Oct-08 12:20:00.0000 UTC,247.01134014147,302.16078217799765,84.33803034950165,181.41355474016328,172.31150483587498,69.81378615261931,110.54687189532369,176.05303091712696,136.1234232608537,267.58203973675893,25.67021673113265
A.D. 2020-Oct-09 12:20:00.0000 UTC,247.07363565227763,301.70674592889725,84.98748032504743,182.49771110241642,173.4973745367699,70.33007240916994,111.16489440269793,177.23457986892112,136.87114241542713,267.26979235917116,11.927740026957574
A.D. 2020-Oct-10 12:20:00.0000 UTC,247.2092414895125,301.24725784962465,85.63655851410903,183.5773344896382,174.68548584933137,70.84121216471664,111.7926509731262,178.4172803895806,137.62584777747858,266.9574707953978,356.9679470660916
A.D. 2020-Oct-11 12:20:00.0000 UTC,247.42417085432945,300.7823830994285,86.28520322488222,184.65190832412972,175.87508168090596,71.34742621766264,112.43055715817837,179.60036016829815,138.38760661556847,266.6451284811467,341.25136246553217
A.D. 2020-Oct-12 12:20:00.0000 UTC,247.72471946835552,300.31218972903997,86.93334825695297,185.72093325276245,177.06539822733544,71.84893242011562,113.07904113376242,180.78304522849328,139.15647957669884,266.3328240328183,325.49942157952324
A.D. 2020-Oct-13 12:20:00.0000 UTC,248.11734959884183,299.83674871294545,87.58092085008394,186.78392879460316,178.25566834997252,72.34594544225506,113.73854359296992,181.96456329792343,139.93252007965808,266.02062158107935,310.4065692956896
A.D. 2020-Oct-14 12:20:00.0000 UTC,248.6085165302272,299.35613371395334,88.22783981266159,187.84043495433647,179.44512512412186,72.83867631930447,114.40951764475378,183.14414740047852,140.7157739761607,265.70859090100146,296.3688673017785
A.D. 2020-Oct-15 12:20:00.0000 UTC,249.20442249809471,298.8704205223786,88.8740147386023,188.8900135841491,180.63300536779755,73.32733188506765,115.0924289443408,184.32103899394943,141.50627969682816,265.3968072214436,283.42795174753263
A.D. 2020-Oct-16 12:20:00.0000 UTC,249.9106831109397,298.3796863097207,89.51934754178508,189.9322494043196,181.8185530200994,73.81211448578144,115.78775638700323,185.4944892955659,142.3040691152869,265.0853507665434,271.3793408085491
A.D. 2020-Oct-17 12:20:00.0000 UTC,250.73189394768937,297.88400902758895,90.16373721140785,190.96675092455956,183.00102256391378,74.29322254421346,116.49599359055011,186.66376572693676,143.1091692320131,264.77430625727385,259.89934299412687
A.D. 2020-Oct-18 12:20:00.0000 UTC,251.6710914701517,297.3834669256595,90.80708719778265,191.99315124789828,184.1796821970921,74.77085201853144,117.21765065460977,187.82815222848907,143.921604048106,264.4637623406625,248.62255541365158
A.D. 2020-Oct-19 12:20:00.0000 UTC,252.72911483299563,296.87813804326856,91.44931331042126,193.01110870487616,185.35381676626545,75.24519814868337,117.95325532950343,188.9869530231244,144.74139569622588,264.1538107713825,237.1755702654528
A.D. 2020-Oct-20 12:20:00.0000 UTC,253.90389510581397,296.3680997039558,92.09034966940048,194.02030720308014,186.5227312783992,75.71645665168667,118.7033530826601,190.13949560919136,145.56856426330285,263.8445450386078,225.19539644068817
A.D. 2020-Oct-21 12:20:00.0000 UTC,255.18972567797525,295.8534282447668,92.73015139221857,195.02045608221238,187.68575306358284,76.18482394435458,119.4685062327332,191.28513327177208,146.40312640578497,263.53605894599883,212.363318706138
A.D. 2020-Oct-22 12:20:00.0000 UTC,256.57659914752674,295.3341992743499,93.36869436934117,196.01128949805116,188.8422336971296,76.6504966704867,120.24929279052,192.42324705155056,147.24509341033325,263.2284456456937,198.48247324832244
A.D. 2020-Oct-23 12:20:00.0000 UTC,258.0497249237027,294.8104884999579,94.0059733754905,196.99256555082889,189.99155072938026,77.11367108547616,121.0463055027032,193.55324724729905,148.09446934268922,262.92179703190396,183.60388298853314
A.D. 2020-Oct-24 12:20:00.0000 UTC,259.58935791355003,294.2823729333116,94.64199971459308,197.96406544536373,191.13310920872215,77.57454268690233,121.8601512423946,194.67457466568484,148.9512496369033,262.6162038059088,168.13172596029742
A.D. 2020-Oct-25 12:20:00.0000 UTC,261.1710599254866,293.7499322389198,95.27679911805279,198.92559286823047,192.26634318808476,78.03330619985901,122.69145066336128,195.78670179670917,149.8154202071861,262.3117560208628,152.7631027990643
A.D. 2020-Oct-26 12:20:00.0000 UTC,262.7664720822041,293.2132499362401,95.91041007250756,199.8769734065929,193.39071703758117,78.49015577733162,123.54083781600048,196.8891337634722,150.68695683192018,262.0085436488888,138.21567203399658
A.D. 2020-Oct-27 12:20:00.0000 UTC,264.3445982460684,292.672414453368,96.54288260469951,200.8180540456004,194.50572662213463,78.94528534997384,124.40895965148701,197.98140911942528,151.56582475224138,261.7066571802441,124.94342508930286
A.D. 2020-Oct-28 12:20:00.0000 UTC,265.8734995113476,292.12752000157064,97.17427737124477,201.74870260129296,195.61090020788703,79.39888902123015,125.29647527213406,199.06310037547905,152.45197832165297,261.4061880549132,113.0571859168978
A.D. 2020-Oct-29 12:20:00.0000 UTC,267.32220517828176,291.5786672414267,97.80466485912468,202.6688069237259,196.70579892718686,79.85116142646172,126.20405476461993,200.13381410576386,153.34536052252162,261.10722895421657,102.42341748796842
A.D. 2020-Oct-30 12:20:00.0000 UTC,268.6625889210322,291.02596395743245,98.434124706217,203.5782741370673,197.7900170918641,80.3022981562478,127.13237777985628,201.19319091294656,154.24590255171626,260.8098740816094,92.7951763586903
A.D. 2020-Oct-31 12:20:00.0000 UTC,269.8709566753857,290.4695257519027,99.06274505635626,204.477029906912,198.86318234584252,80.75249623399066,128.08213180865118,202.24090524802654,155.15352345999378,260.51421945762297,83.89584309262834
A.D. 2020-Nov-01 12:20:00.0000 UTC,270.92915571730714,289.9094767478965,99.69062189904152,205.36501773716896,199.92495566219227,81.20195463673316,129.05401009579964,203.27666509162844,156.06812983462424,260.2203632395124,75.45239784673402
A.D. 2020-Nov-02 12:20:00.0000 UTC,271.8251090545048,289.3459502500157,100.31785835144872,206.2421982666964,200.9750311583974,81.65087482586652,130.0487090947636,204.30021147356774,156.98961549039748,259.9284060420042,67.19753903842471
A.D. 2020-Nov-03 12:20:00.0000 UTC,272.5527868281491,288.7790893271724,100.94456387029585,207.10854856054038,202.0131357354207,82.09946125955244,131.06692539139112,205.31131783648263,157.91786115962583,259.63845123279856,58.855503474178036
A.D. 2020-Nov-04 12:20:00.0000 UTC,273.1117103078088,288.20904731362765,101.570853406454,207.96406141395767,203.03902857491605,82.54792187596591,132.1093520680746,206.30978927600887,158.85273420610716,259.3506051909513,50.11869039220976
A.D. 2020-Nov-05 12:20:00.0000 UTC,273.50613189640563,287.63598824733793,102.19684651542427,208.80874469671375,204.05250053970315,82.9964685499589,133.17667450709902,207.2954617001669,159.7940884054896,259.0649775330282,40.61871611347476
A.D. 2020-Nov-06 12:20:00.0000 UTC,273.7440444915867,287.06008724791167,102.82266639211927,209.64262072173668,205.0533734746156,83.44531751153758,134.26956559873702,208.2682009053151,160.74176379060592,258.781681307002,29.900074949718704
A.D. 2020-Nov-07 12:20:00.0000 UTC,273.83615501185267,286.48153082518144,103.44843876306408,210.4657256018928,206.04149938044688,83.89468970453191,135.38868029386094,209.2279015423094,161.69558653433933,258.500833155993,17.426501559868278
A.D. 2020-Nov-08 12:20:00.0000 UTC,273.79492298322543,285.9005171281037,104.07429059382278,211.27810861477096,207.0167594923,84.34481107532216,136.5346494934395,210.17448599835097,162.6553689046719,258.22255347413795,2.7035997638366465
A.D. 2020-Nov-09 12:20:00.0000 UTC,273.6337274020194,285.3172560846046,104.70034859024223,212.07983153824105,207.9790632322572,84.79591274266453,137.70807323434155,211.10790315755943,163.6209092955464,257.946966533134,345.6466920784449
A.D. 2020-Nov-10 12:20:00.0000 UTC,273.36619161608337,284.73196939695805,105.32673765874027,212.87096793597846,208.9283470263264,85.24823102693253,138.9095132424159,212.0281270174286,164.59199241938742,257.67420054757184,327.10063094459184
A.D. 2020-Nov-11 12:20:00.0000 UTC,273.00567045188234,284.1448903494693,105.95357976402146,213.65160230793822,209.864572906431,85.70200737222257,140.13948497572264,212.9351550774148,165.56838975560342,257.40438761967204,308.7872077614471
A.D. 2020-Nov-12 12:20:00.0000 UTC,272.5648870555802,283.55626341844953,106.5809939568402,214.42182898942403,210.7877267811697,86.15748832421684,141.39844929997852,213.82900640017158,166.54986031159544,257.13766351267367,292.2584476369446
A.D. 2020-Nov-13 12:20:00.0000 UTC,272.0556978858631,282.96634379622236,107.2090985808041,215.18175083592016,211.69781641737825,86.6149259334948,142.6868039646659,214.70971942910418,167.53615177575912,256.8741673045391,278.0576463239582
A.D. 2020-Nov-14 12:20:00.0000 UTC,271.48896099967857,282.375396983316,107.83801634525679,215.93147800107053,212.59486946227108,87.0745790100683,144.0048749017371,215.57734994854573,168.5270020857443,256.61404106084746,265.9095461321034
A.D. 2020-Nov-15 12:20:00.0000 UTC,270.874483098428,281.78369841772513,108.46788179480257,216.67112726510263,213.47893201777669,87.5367152907382,145.35290706616675,216.43196973099543,169.52214125727778,256.3574295570125,255.23874363863706
A.D. 2020-Nov-16 12:20:00.0000 UTC,270.22102313814753,281.1915327891284,109.09884919110031,217.4008220237376,214.35006794719826,88.00161387924778,146.73105426426494,217.2736660307293,170.5212929813686,256.10447975988603,245.45612278484313
A.D. 2020-Nov-17 12:20:00.0000 UTC,269.53633390493,280.5991927436185,109.7310983103448,218.12069250593152,215.20835852834682,88.46956700622917,148.1393677258182,218.1025414687182,171.5241754523249,255.85533969014602,236.0278977908453
A.D. 2020-Nov-18 12:20:00.0000 UTC,268.82722718449253,280.00697719185007,110.364836770192,218.8308755943608,216.05390180838242,88.94088066113031,149.57778389157684,218.9187135954881,172.53050127632312,255.6101566761828,226.4539504765734
A.D. 2020-Nov-19 12:20:00.0000 UTC,268.0996521306673,279.41518984925216,111.00029928971009,219.53151397550576,216.88681131278224,89.41587448995294,151.04611230577774,219.7223137575864,173.53997679237915,255.3690755222662,216.22492135233128
A.D. 2020-Nov-20 12:20:00.0000 UTC,267.35877947657957,278.8241385167929,111.637745354225,220.22275487773257,217.70721429388126,89.89488173283249,152.544024352563,220.513485461492,174.552301365414,255.13223721953858,204.79530222846375
A.D. 2020-Nov-21 12:20:00.0000 UTC,266.6090862771025,278.2341350763381,112.27745661304844,220.90474878735145,218.5152498776561,90.37824967140169,154.07104304077032,221.29238261498944,175.56716697836282,254.89977843275886,191.62569002628544
A.D. 2020-Nov-22 12:20:00.0000 UTC,265.854437457805,277.64549584241564,112.91973474445207,221.57764840499462,219.31106738790677,90.86634062903376,155.62653385962142,222.05916793552217,176.58425821757015,254.6718315923944,176.39213637135532
A.D. 2020-Nov-23 12:20:00.0000 UTC,265.09816182101235,277.05854192306924,113.5649000383202,222.24160791607463,220.09482495940225,91.35953336985322,157.2096968510611,222.8140116378191,177.6032526320561,254.4485252825707,159.40855224032222
A.D. 2020-Nov-24 12:20:00.0000 UTC,264.3431212588258,276.4735993761369,114.21329063381752,222.8967824877604,220.86668838353023,91.85822472099387,158.81956011346514,223.5570903478399,178.6238213352241,254.2299846591666,141.90738777423906
A.D. 2020-Nov-25 12:20:00.0000 UTC,263.591772741299,275.8909991055958,114.86526224322809,223.54332788484606,221.6268300982337,92.36283132058605,160.4549750438683,224.28858615893859,179.64562972850803,254.0163317602446,125.51714889648422
A.D. 2020-Nov-26 12:20:00.0000 UTC,262.8462231901972,275.3110765479668,115.5211881911919,224.18140013816105,222.37542826505225,92.87379147764,162.11461367578937,225.00868577637016,180.66833827655034,253.80768568579467,111.27676411597513
A.D. 2020-Nov-27 12:20:00.0000 UTC,262.1082776703192,274.73417124580925,116.1814596366744,224.81115525919967,223.11266593000502,93.39156718509035,163.79696848738251,225.71757974739188,181.69160332566304,253.6041626967037,99.33072108330344
A.D. 2020-Nov-28 12:20:00.0000 UTC,261.37948146643305,274.16062637639203,116.84648583126396,225.43274899222808,223.8387302573233,93.91664631706448,165.50035493618924,226.41546176746465,182.71507793184009,253.405876287531,89.3082005141041
A.D. 2020-Nov-29 12:20:00.0000 UTC,260.66115667038315,273.59078828168447,117.51669429216331,226.04633661204707,224.55381184096515,94.4495450335453,167.22291690546678,227.10252806692932,183.7384126803241,253.21293728513746,80.71037265025244
A.D. 2020-Nov-30 12:20:00.0000 UTC,259.95443390324454,273.02500602289416,118.192530811143,226.6520727943057,225.25810411845586,94.99081040445007,168.96263519813274,227.77897689886916,184.76125651201116,253.02545401382162,73.07729287964553
A.D. 2020-Dec-01 12:20:00.0000 UTC,259.2602797554493,272.46363095346146,118.87445927045462,227.25011158734128,225.9518029150377,95.5410232473095,170.7173391676658,228.4450081492733,185.78325760322818,252.8435325416792,66.0153514261858
A.D. 2020-Dec-02 12:20:00.0000 UTC,258.57952045625075,271.90701626593,119.56296125720405,227.84060647286825,226.63510610404592,96.10080114531411,172.48472144900643,229.1008230502593,186.80406431111774,252.6672769812137,59.1710057854976
A.D. 2020-Dec-03 12:20:00.0000 UTC,257.91286222436975,271.35551645799524,120.25853550049484,228.42371047529065,227.30821334187462,96.67080161111464,174.26235563759377,229.74662395188557,187.82332617366333,252.49678979492901,52.184929932058424
A.D. 2020-Dec-04 12:20:00.0000 UTC,257.26090872026964,270.80948669331474,120.9616972355287,228.99957629796745,227.97132585575667,97.25172540330465,176.0477167412587,230.38261412691486,188.84069500075398,252.33217206833808,44.62964214824977
A.D. 2020-Dec-05 12:20:00.0000 UTC,256.6241759637708,270.2692820294555,121.67297756831043,229.56835642291,228.62464621855568,97.84432000585079,177.83820402771897,231.00899754488685,189.85582601738344,252.1735237028201,35.918378787626075
A.D. 2020-Dec-06 12:20:00.0000 UTC,256.00310505476966,269.73525651298576,122.39292292381045,230.130203120688,229.2683780544583,98.4493833134869,179.63116577220575,231.6259785633923,190.8683790148894,252.02094350395825,25.17131291054112
A.D. 2020-Dec-07 12:20:00.0000 UTC,255.3980730057832,269.20776215901805,123.12209469198862,230.68526833535827,229.90272563721803,99.0677675935522,181.4239253211536,232.2337615020519,191.87801947762597,251.8745291609184,11.089475796446624
A.D. 2020-Dec-08 12:20:00.0000 UTC,254.8094019603932,268.6871478412794,123.86106928990148,231.2337034188237,230.52789335212523,99.7003838326278,183.21380783357884,232.8325500741293,192.88441967012932,251.7343771200748,352.2481029500943
